id,label,timeset,v_name,modularity_class,degree,weighted degree,eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,authority,hub,pageranks,componentnumber,clustering,triangles,eigencentrality
n426,濡れ,,濡れ,33,2,20.0,7.0,0.24876190476190477,0.25945817837088814,0.002605103125324639,9.115191E-4,9.115191E-4,0.0011675654297510483,0,0.0,0,0.003026064735690539
n427,点,,点,30,5,40.0,6.0,0.3093320701089531,0.3307299642674845,0.004673336440635394,0.02101601,0.02101601,0.0014747712034592208,0,0.2,2,0.04898609830228797
n428,無作為,,無作為,41,2,13.0,6.0,0.3301314459049545,0.3529606942317526,0.0,0.0202,0.0202,6.188730133592287E-4,0,1.0,1,0.049551618483224646
n429,無断,,無断,34,5,234.0,6.0,0.3418848167539267,0.3685553854007165,2.0996039393360854E-5,0.037897117,0.037897117,0.0011656201268154393,0,0.7,7,0.09053742410807006
n430,特定,,特定,36,11,88.0,6.0,0.3458686440677966,0.3751148545176128,0.01006808502649082,0.038240787,0.038240787,0.0030541012049869116,0,0.12727272727272726,7,0.09474915936360874
n431,特殊,,特殊,44,2,23.0,7.0,0.26047068209014757,0.2731641508058042,0.001713386412786811,0.0016801093,0.0016801093,7.640291621847019E-4,0,0.0,0,0.005084115480660379
n432,特段,,特段,17,1,6.0,6.0,0.27977720651242505,0.29264931087289453,0.0,0.0044762776,0.0044762776,4.0867206337120304E-4,0,0.0,0,0.010465457405473335
n433,状態,,状態,40,1,5.0,6.0,0.3139423076923077,0.3361664114344066,0.0,0.015739636,0.015739636,3.903212962500693E-4,0,0.0,0,0.03831606831204112
n434,独自,,独自,17,1,6.0,7.0,0.24810030395136778,0.25971705680740836,0.0,0.0013073887,0.0013073887,4.60976881962775E-4,0,0.0,0,0.0035974233330044493
n435,画像,,画像,34,67,1211.0,5.0,0.4135528815706143,0.47220520673813093,0.0710958186113711,0.20042405,0.20042405,0.015241169182611099,0,0.07146087743102668,158,0.48031781152195374
n436,留意,,留意,30,2,20.0,7.0,0.23650851140890983,0.24672938087945656,8.035367211226812E-6,0.0013612217,0.0013612217,7.415845670452864E-4,0,0.0,0,0.003852768372302535
n437,発信,,発信,37,2,43.0,7.0,0.2831743278404163,0.3009078976154019,4.873496471022578E-5,0.009243283,0.009243283,6.121109674971092E-4,0,0.0,0,0.02164845706641367
n438,発注者,,発注者,37,1,5.0,8.0,0.2186872069658406,0.2267720411288555,0.0,3.318757E-4,3.318757E-4,5.696097958141803E-4,0,0.0,0,0.001194766042736407
n439,発見,,発見,40,1,6.0,6.0,0.3139423076923077,0.3361664114344066,0.0,0.015739636,0.015739636,3.903212962500693E-4,0,0.0,0,0.03831606831204112
n440,登録,,登録,36,2,35.0,6.0,0.26839293053842994,0.2825676365492596,2.713914278678184E-4,0.0036297713,0.0036297713,7.020169861204147E-4,0,0.0,0,0.009399633069859718
n441,的,,的,17,32,288.0,6.0,0.36157253599114064,0.40377743746809774,0.06077430121528015,0.052236374,0.052236374,0.010734584034304981,0,0.016129032258064516,8,0.1384224171929249
n442,監修,,監修,36,5,107.0,5.0,0.3593835993395707,0.38629402756508613,6.478085776564071E-4,0.04340698,0.04340698,0.001259040047056403,0,0.6,6,0.1057933378739232
n443,監視,,監視,40,1,5.0,7.0,0.27287923109068113,0.2857981477430177,0.0,0.004053891,0.004053891,4.0201487058729986E-4,0,0.0,0,0.009462357597156662
n444,目標,,目標,8,8,126.0,5.0,0.3641940881204685,0.39282797345584664,0.006152499987966983,0.049060505,0.049060505,0.001984715617430612,0,0.39285714285714285,11,0.12064422266982618
n445,目視,,目視,30,2,13.0,6.0,0.3326541008660214,0.35640632976008324,0.0,0.02632402,0.02632402,5.656547846144954E-4,0,1.0,1,0.06279022411581751
n446,直リンク,,直リンク,34,4,123.0,6.0,0.30133825565297645,0.32325165900969993,4.513646234079647E-4,0.01745845,0.01745845,0.001058596927327191,0,0.3333333333333333,2,0.04182057219809416
n447,確定,,確定,17,1,7.0,7.0,0.2656631407648495,0.28048931670677424,0.0,0.0024997622,0.0024997622,4.8317310440441354E-4,0,0.0,0,0.007534345184010681
n448,確認,,確認,30,37,688.0,5.0,0.39647844565877355,0.44096477794793215,0.020972830882410663,0.15387519,0.15387519,0.007579078437207587,0,0.14414414414414414,96,0.36267638783836126
n449,社,,社,4,17,800.0,6.0,0.33367399080224835,0.36482899438489186,0.01226230527947664,0.04077041,0.04077041,0.004289729451833618,0,0.08823529411764706,12,0.1016350945701792
n450,禁止,,禁止,40,4,36.0,6.0,0.31884765625,0.34372128637059873,4.621017728126833E-6,0.027125224,0.027125224,9.331206368830987E-4,0,0.5,3,0.06407657484783419
n451,秋,,秋,44,1,6.0,7.0,0.2542834890965732,0.26550718296506903,0.0,0.0018999419,0.0018999419,4.244984229178927E-4,0,0.0,0,0.004833324437769059
n452,積極,,積極,17,1,7.0,7.0,0.2656631407648495,0.28048931670677424,0.0,0.0024997622,0.0024997622,4.8317310440441354E-4,0,0.0,0,0.007534345184010681
n453,立上り,,立上り,20,3,79.0,7.0,0.2898357745228584,0.30741632028002697,0.0010818817678824651,0.010055762,0.010055762,8.785045788931634E-4,0,0.3333333333333333,1,0.02443301046537137
n454,章,,章,4,1,6.0,6.0,0.29547511312217195,0.311995916283819,0.0,0.009062792,0.009062792,3.909979311255778E-4,0,0.0,0,0.020785391426467938
n455,競合,,競合,35,1,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0013321807151073365,22,0.0,0,5.351872668406739E-4
n456,第三者,,第三者,41,3,67.0,6.0,0.33197763091001525,0.3553854007146521,0.0024820765613057317,0.020034065,0.020034065,0.0010137616375184802,0,0.3333333333333333,1,0.04985747311378275
n457,等,,等,36,42,449.0,5.0,0.40508684863523575,0.451454823889739,0.06704228047497604,0.13900973,0.13900973,0.010031626935558672,0,0.09059233449477352,78,0.3370139844162168
n458,策,,策,17,3,22.0,7.0,0.24576590139254798,0.25849194195289077,0.0026141233978119365,0.0017990734,0.0017990734,0.001226906964887995,0,0.0,0,0.005685505989088123
n459,管理,,管理,4,4,36.0,6.0,0.3021749190189727,0.3206482899438501,2.4707780550945076E-4,0.011804739,0.011804739,0.0010224529086485718,0,0.16666666666666666,1,0.02922886277614196
n460,範囲,,範囲,34,1,8.0,7.0,0.27050538525269263,0.28260774447604453,0.0,0.0031308457,0.0031308457,3.949857356080726E-4,0,0.0,0,0.0073993544000996725
n461,系,,系,41,3,23.0,6.0,0.3306329113924051,0.35423685553854173,0.002605103125324639,0.020324754,0.020324754,0.0010362512125987793,0,0.3333333333333333,1,0.05046466829571485
n462,累計,,累計,41,2,57.0,7.0,0.28025751072961375,0.29516517173485063,2.1255728709040628E-5,0.0072270157,0.0072270157,5.920629338667794E-4,0,0.0,0,0.017392258329921192
n463,紹介,,紹介,41,2,12.0,6.0,0.3302984319676277,0.3532159264931104,0.002605103125324639,0.019003872,0.019003872,8.777933439838948E-4,0,0.0,0,0.04698425270595251
n464,経営,,経営,37,1,29.0,8.0,0.2084264283434408,0.21570225333625045,0.0,1.9211961E-4,1.9211961E-4,5.274987574025024E-4,0,0.0,0,0.0010071886336418805
n465,経験,,経験,18,2,23.0,7.0,0.28025751072961375,0.29644133304163983,2.1698100438852457E-5,0.007528627,0.007528627,5.91962698553722E-4,0,0.0,0,0.017801000535651656
n466,結果,,結果,40,10,82.0,6.0,0.34099216710182767,0.3690148034711605,0.00598572922375782,0.04398855,0.04398855,0.0024016226593905217,0,0.2,9,0.10567657231057495
n467,統括,,統括,9,6,188.0,6.0,0.28602715724923344,0.30604900459418105,4.05251719722536E-4,0.005573216,0.005573216,0.0016449790453593146,0,0.4,6,0.01932574740190212
n468,継続,,継続,17,1,8.0,7.0,0.2656631407648495,0.28048931670677424,0.0,0.0024997622,0.0024997622,4.8317310440441354E-4,0,0.0,0,0.007534345184010681
n469,網羅,,網羅,17,3,26.0,7.0,0.27989712816116585,0.29958068985634095,5.506694888546137E-4,0.00645195,0.00645195,9.485073723038046E-4,0,0.0,0,0.0181200891056469
n470,総務省,,総務省,5,1,6.0,7.0,0.24744221295945434,0.25794501567855255,0.0,0.001196195,0.001196195,5.012565223481454E-4,0,0.0,0,0.003172373592393413
n471,総数,,総数,41,3,66.0,6.0,0.29335130278526506,0.31105155691679515,4.243701063889645E-5,0.010962197,0.010962197,7.947609967149802E-4,0,0.3333333333333333,1,0.02640170522712874
n472,締結,,締結,44,3,41.0,7.0,0.2406929598230741,0.2533253117479756,9.161395214454339E-4,0.0012905389,0.0012905389,0.0010193148817278477,0,0.0,0,0.004532334601340583
n473,編集,,編集,37,5,387.0,6.0,0.30273528048215115,0.32143950995405934,3.972758876474132E-5,0.020890007,0.020890007,0.0010975931061241952,0,0.2,2,0.04753955235633208
n474,編集担当,,編集担当,37,8,462.0,6.0,0.3493846976993044,0.37626339969372313,5.878151420203464E-4,0.04937647,0.04937647,0.001704941043573782,0,0.25,7,0.11822636042583988
n475,翻案権,,翻案権,17,2,77.0,7.0,0.24838341574743247,0.26226937942098694,0.0,0.0024740996,0.0024740996,6.673453201495125E-4,0,1.0,1,0.007148789448283288
n476,者,,者,37,37,831.0,6.0,0.38776722090261284,0.4341755997958143,0.031617842559669936,0.14458671,0.14458671,0.008307719857909585,0,0.12612612612612611,84,0.34253641839652377
n477,肖像権,,肖像権,17,2,25.0,7.0,0.2563800549666274,0.27140669437759773,5.249980203831521E-5,0.0024238515,0.0024238515,6.74040443386369E-4,0,0.0,0,0.006893417761867919
n478,肩,,肩,41,1,10.0,7.0,0.24838341574743247,0.25823306351637054,0.0,9.0942683E-4,9.0942683E-4,5.712756305414719E-4,0,0.0,0,0.0024789855844178288
n479,背景,,背景,17,2,21.0,7.0,0.21971736204576042,0.22822139575585135,5.8760472890486596E-5,2.5827732E-4,2.5827732E-4,9.505324726544389E-4,0,0.0,0,0.001829992041308755
n480,自ら,,自ら,4,4,34.0,6.0,0.346971307120085,0.37286881061766397,1.6219968361762358E-4,0.038847625,0.038847625,9.936905854091348E-4,0,0.6666666666666666,4,0.09213304153126466
n481,自分,,自分,38,1,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0013321807151073365,23,0.0,0,5.351872668406739E-4
n482,若干,,若干,41,1,5.0,7.0,0.2725375626043406,0.2856705316123388,0.0,0.0038658811,0.0038658811,4.109811077071912E-4,0,0.0,0,0.009159102854940229
n483,著作,,著作,39,1,17.0,3.0,0.5,0.611111111111111,0.0,0.0,0.0,9.342696880100486E-4,24,0.0,0,6.119467008011711E-4
n484,著作権,,著作権,37,4,33.0,6.0,0.3045708955223881,0.3276671771311905,0.0010741632669938636,0.018191382,0.018191382,0.00112641608058397,0,0.16666666666666666,1,0.04293787643072001
n485,著作権侵害,,著作権侵害,17,2,21.0,6.0,0.3343573988735279,0.3571975497702928,0.0010877753403741076,0.019576482,0.019576482,6.573918653907156E-4,0,0.0,0,0.04895181909407343
n486,著作権法,,著作権法,17,6,107.0,6.0,0.364804469273743,0.39244512506380996,0.001573757972051904,0.049069833,0.049069833,0.0014555497718062142,0,0.3333333333333333,5,0.11949181251882822
n487,著作権者,,著作権者,34,1,14.0,7.0,0.22792321116928446,0.23732954131116382,0.0,6.5022166E-4,6.5022166E-4,5.012315774604184E-4,0,0.0,0,0.0019451382495470361
n488,著作物,,著作物,30,1,9.0,7.0,0.2544816835541699,0.2661963100707353,0.0,0.001628075,0.001628075,4.393137940293692E-4,0,0.0,0,0.004574258707852263
n489,著作者,,著作者,17,3,15.0,7.0,0.2669664758789861,0.2814847225260702,0.0026456149748049157,0.002517799,0.002517799,0.0011741657173333204,0,0.0,0,0.007716376555377004
n490,著作者人格権,,著作者人格権,17,1,6.0,7.0,0.24800607671857197,0.26099321811419773,0.0,0.0015533064,0.0015533064,4.341641951859888E-4,0,0.0,0,0.004525230367753893
n491,薬,,薬,5,3,125.0,6.0,0.3535462912831619,0.3790709545686594,0.0013665864199407841,0.034865074,0.034865074,8.619563886176878E-4,0,0.3333333333333333,1,0.08567182679783564
n492,薬事,,薬事,41,1,12.0,7.0,0.25329712955779676,0.2646393932764523,0.0,0.0015649626,0.0015649626,4.5429954302125467E-4,0,0.0,0,0.004123860957379036
n493,薬事法,,薬事法,41,1,10.0,7.0,0.25019157088122607,0.26060672354699843,0.0,0.0012999725,0.0012999725,4.3725766650561495E-4,0,0.0,0,0.0033714182618257652
n494,行動,,行動,4,2,12.0,7.0,0.22944483485593817,0.2392291985706987,0.002605103125324639,4.419867E-4,4.419867E-4,0.0011550268217870776,0,0.0,0,0.0021887724937887996
n495,表,,表,42,1,9.0,7.0,0.25984878631118186,0.27165828046379303,0.0,0.0025806301,0.0025806301,3.938168338063291E-4,0,0.0,0,0.006255475213523369
n496,表現,,表現,17,7,42.0,6.0,0.3297979797979798,0.3580142930066377,0.00816065221025681,0.027319897,0.027319897,0.002165893826591037,0,0.047619047619047616,1,0.06900696798180632
n497,表示,,表示,40,14,159.0,6.0,0.3488247863247863,0.3806789178152135,0.0075188117523711335,0.057606146,0.057606146,0.0032996176709745744,0,0.1978021978021978,18,0.13893355193612958
n498,製,,製,34,4,127.0,6.0,0.3386929460580913,0.3629657988769799,5.045863218284707E-4,0.029839957,0.029839957,9.97330681182411E-4,0,0.3333333333333333,2,0.07270954965589092
n499,複数,,複数,41,1,6.0,7.0,0.2787025181391379,0.2940676730110119,0.0,0.0061688125,0.0061688125,3.844578976915234E-4,0,0.0,0,0.014913568550615628
n500,複製,,複製,39,2,11.0,2.0,0.75,0.8333333333333334,7.991113881363924E-6,0.0,0.0,0.0017300917422046242,24,0.0,0,0.0011522739192944907
n501,複製権,,複製権,17,4,74.0,6.0,0.31760700389105057,0.34270035732516724,0.0010756450381059165,0.019241393,0.019241393,0.001094976215949287,0,0.3333333333333333,2,0.04841833561468898
n502,見出し,,見出し,37,3,17.0,7.0,0.255078125,0.26798293590024014,0.005206210693708596,0.002030421,0.002030421,0.0014600239237290268,0,0.0,0,0.005847499944557659
n503,観点,,観点,24,3,40.0,5.0,0.34045881126173094,0.3639867279224113,7.386656271715014E-5,0.027286649,0.027286649,8.115030090054735E-4,0,0.6666666666666666,2,0.06657443206451086
n504,記事,,記事,41,155,4038.0,5.0,0.492087415222306,0.5758550280755476,0.31039126695866603,0.3962057,0.3962057,0.03525598108005137,0,0.039385451150157035,464,1.0
n505,記事内容,,記事内容,30,10,327.0,6.0,0.3607734806629834,0.3921388463501806,0.0017032560448641066,0.061089482,0.061089482,0.0021464246262968023,0,0.37777777777777777,17,0.14667070469780955
n506,記載,,記載,42,20,287.0,5.0,0.37356979405034324,0.40941807044410505,0.015326939716336321,0.08796474,0.08796474,0.004530356713994093,0,0.16842105263157894,32,0.211535235504745
n507,記述,,記述,43,1,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0013321807151073365,25,0.0,0,5.351872668406739E-4
n508,設定,,設定,8,6,55.0,6.0,0.3338445807770961,0.3593159775395627,0.005248114207133113,0.024384122,0.024384122,0.0017537653795182868,0,0.3333333333333333,5,0.06150685543148373
n509,許諾,,許諾,34,4,86.0,6.0,0.29507455942159966,0.3159264931087297,0.005206210693708596,0.013587382,0.013587382,0.0014266719690896594,0,0.16666666666666666,1,0.032426058037196774
n510,評価,,評価,40,2,12.0,6.0,0.3156114064765587,0.33892291985707135,0.0,0.019911189,0.019911189,5.697112151187053E-4,0,1.0,1,0.04778862934965799
n511,該当,,該当,37,6,48.0,6.0,0.3075836081017428,0.32983665135273216,5.361176957758807E-4,0.023860307,0.023860307,0.00136255596332349,0,0.06666666666666667,1,0.056091828539866155
n512,詳細,,詳細,18,2,15.0,7.0,0.25231839258114375,0.26458105447385655,3.206481181885575E-5,0.0022610805,0.0022610805,6.474266340416116E-4,0,0.0,0,0.0057507516548371725
n513,認識,,認識,40,3,27.0,6.0,0.32120019675356615,0.3445125063808081,0.0,0.027825791,0.027825791,7.424340449600103E-4,0,1.0,3,0.0649479684808409
n514,誤字,,誤字,46,1,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0013321807151073365,26,0.0,0,5.351872668406739E-4
n515,調査,,調査,41,11,125.0,6.0,0.37207977207977205,0.4025012761613083,0.0035275786349776433,0.06647379,0.06647379,0.0025217597252407157,0,0.34545454545454546,19,0.16059000565497422
n516,請求,,請求,17,2,13.0,7.0,0.2660961695191524,0.27883030700794864,5.6285447341119734E-5,0.0024892506,0.0024892506,6.904475275021861E-4,0,0.0,0,0.006999074657035592
n517,議論,,議論,17,2,13.0,6.0,0.31454720616570325,0.33757018887187473,0.0028791095292437585,0.015776357,0.015776357,7.901721581918171E-4,0,0.0,0,0.038986543049987166
n518,責,,責,5,2,112.0,7.0,0.2544816835541699,0.26716983883905737,6.829905145478228E-5,0.001659558,0.001659558,8.11472237130916E-4,0,0.0,0,0.0050325227401213455
n519,責任,,責任,40,4,30.0,6.0,0.3566357181867832,0.3825931597753976,0.0026186576262376988,0.037510917,0.037510917,0.0011016731302081718,0,0.3333333333333333,2,0.09221862933614179
n520,買収,,買収,4,13,317.0,6.0,0.343322818086225,0.3774885145482405,0.012419866653142216,0.042676363,0.042676363,0.0033415485468496226,0,0.1282051282051282,10,0.10735197783500411
n521,資料,,資料,37,3,27.0,7.0,0.28391304347826085,0.29932545759498336,0.0055860087001417865,0.0054088705,0.0054088705,0.0011779038092664547,0,0.0,0,0.013633144258662334
n522,資格,,資格,37,1,5.0,7.0,0.2795376712328767,0.2953693575439367,0.0,0.0069191707,0.0069191707,3.886765029758151E-4,0,0.0,0,0.015636971852629727
n523,質,,質,41,3,67.0,6.0,0.3309680689305626,0.354441041347628,3.8261793539083003E-4,0.020539707,0.020539707,8.847625723672531E-4,0,0.3333333333333333,1,0.05081713890544968
n524,送信,,送信,14,2,13.0,1.0,1.0,1.0,3.995556940681962E-6,0.0,0.0,0.0019423868015043138,10,0.0,0,0.0010802073203136002
n525,速やか,,速やか,34,3,32.0,6.0,0.3386929460580913,0.36383358856559644,0.0,0.031043831,0.031043831,7.842541172373444E-4,0,1.0,3,0.07452552877193659
n526,運営,,運営,4,22,285.0,6.0,0.37229190421892816,0.4091883614088831,0.018119570777339094,0.08184853,0.08184853,0.0049096988259294955,0,0.15584415584415584,36,0.2002656261870596
n527,運営方針,,運営方針,41,2,19.0,6.0,0.3306329113924051,0.35342011230219667,0.0,0.020180807,0.020180807,6.194603019887302E-4,0,1.0,1,0.04962102576592567
n528,達成,,達成,40,5,51.0,6.0,0.31838127742564604,0.34392547217968494,0.0036514645286095456,0.0249997,0.0249997,0.0013380698559119913,0,0.3,3,0.0604943586206703
n529,違反,,違反,17,8,125.0,7.0,0.28957871396895785,0.3091263764311245,0.005408431415931332,0.015866617,0.015866617,0.002155466178393569,0,0.07142857142857142,2,0.0389072431740843
n530,適切,,適切,30,1,5.0,7.0,0.2544816835541699,0.2661963100707353,0.0,0.001628075,0.001628075,4.393137940293692E-4,0,0.0,0,0.004574258707852263
n531,適合,,適合,30,2,15.0,7.0,0.25458089668615985,0.2669620068548088,0.0,0.0017099021,0.0017099021,7.652360296204835E-4,0,1.0,1,0.005359220508024389
n532,選定,,選定,8,2,31.0,7.0,0.25408560311284045,0.2667067745934508,0.007791336034329825,0.0013846956,0.0013846956,9.853668914035882E-4,0,0.0,0,0.0045626780060636935
n533,遺伝子検査,,遺伝子検査,9,1,6.0,7.0,0.271404821280133,0.2869612776197767,0.0,0.0030446588,0.0030446588,4.33255490183049E-4,0,0.0,0,0.009031046587724297
n534,部,,部,9,15,259.0,6.0,0.3466029723991507,0.3787391526288942,0.014387542423490942,0.033110578,0.033110578,0.003722091260338213,0,0.11428571428571428,12,0.08944927915039384
n535,部長,,部長,9,3,32.0,7.0,0.2633064516129032,0.2784474586159116,4.905283432032275E-5,0.0021970007,0.0021970007,8.999458445723796E-4,0,0.3333333333333333,1,0.008000729066316012
n536,重複,,重複,45,1,19.0,8.0,0.19926762282575528,0.20505542186246725,0.0,4.362058E-5,4.362058E-5,6.947146080145984E-4,0,0.0,0,6.762736388989871E-4
n537,重視,,重視,41,5,37.0,6.0,0.33350357507660877,0.3586013272077607,3.291290295694243E-4,0.02550328,0.02550328,0.0013400246848858438,0,0.3,3,0.06297528325148063
n538,量産,,量産,41,3,77.0,6.0,0.33350357507660877,0.3568402246043918,2.1317416213955054E-4,0.023214286,0.023214286,7.847088708105316E-4,0,0.3333333333333333,1,0.056786620960184435
n539,金融,,金融,41,1,5.0,7.0,0.25329712955779676,0.2646393932764523,0.0,0.0015649626,0.0015649626,4.5429954302125467E-4,0,0.0,0,0.004123860957379036
n540,開催,,開催,37,1,5.0,9.0,0.1812881732370905,0.18613784972896913,0.0,1.2415198E-5,1.2415198E-5,6.653264660060612E-4,0,0.0,0,6.314520691817416E-4
n541,開始,,開始,37,7,86.0,6.0,0.3328236493374108,0.35972434915773516,7.785374452472515E-4,0.03057479,0.03057479,0.0016349639495504258,0,0.23809523809523808,5,0.07560399563723753
n542,間,,間,44,7,56.0,6.0,0.35126412049488975,0.38055130168453477,0.005556409874797812,0.03496631,0.03496631,0.0018134068643641426,0,0.19047619047619047,4,0.08870411980913258
n543,関与,,関与,41,3,30.0,6.0,0.32896725440806046,0.3534201123021966,2.0466932296691884E-5,0.02815685,0.02815685,7.659247471115224E-4,0,0.6666666666666666,2,0.06674198816583984
n544,関係,,関係,41,9,76.0,6.0,0.3390446521287643,0.3673557937723345,0.009667840690251438,0.032702297,0.032702297,0.0027141413311705053,0,0.08333333333333333,3,0.08058996278991822
n545,関連,,関連,41,5,191.0,6.0,0.33350357507660877,0.3585247575293535,0.0026414110820142615,0.027164923,0.027164923,0.0014078219093248815,0,0.3,3,0.06655845467324165
n546,閲覧,,閲覧,41,2,17.0,6.0,0.3302984319676277,0.35321592649311034,0.0,0.020324862,0.020324862,6.249355412056353E-4,0,1.0,1,0.04999040793590143
n547,際,,際,30,8,95.0,6.0,0.3462354188759279,0.37401735579377404,4.947034397955232E-4,0.055734262,0.055734262,0.0017344211502750664,0,0.39285714285714285,11,0.13008088914821006
n548,電気通信役務,,電気通信役務,36,2,22.0,7.0,0.27106683271066834,0.2851855903157589,3.059800964530905E-5,0.0035385117,0.0035385117,6.496310027944372E-4,0,0.0,0,0.00933857634884741
n549,電話,,電話,17,1,7.0,7.0,0.24539646749342353,0.25645008386202806,0.0,0.0010376159,0.0010376159,4.473813723759551E-4,0,0.0,0,0.002979882380596832
n550,霊,,霊,41,2,18.0,6.0,0.3302984319676277,0.35321592649311034,0.002605103125324639,0.019003872,0.019003872,8.777933439838948E-4,0,0.0,0,0.04698425270595251
n551,非公開,,非公開,41,2,14.0,6.0,0.3324847250509165,0.35558958652373834,8.43913982665562E-4,0.019848764,0.019848764,6.536905576894689E-4,0,0.0,0,0.049221476713585954
n552,頁,,頁,36,1,6.0,7.0,0.2625653397667873,0.27372566178079183,0.0,0.0020409059,0.0020409059,4.1435166542939125E-4,0,0.0,0,0.004968008747295057
n553,頃,,頃,44,11,92.0,6.0,0.3408141962421712,0.3692955589586543,0.010199742127068014,0.039702207,0.039702207,0.0029324486493636512,0,0.09090909090909091,5,0.09699460684430339
n554,項,,項,17,1,5.0,8.0,0.22463020295837632,0.23328410996864218,0.0,7.592941E-4,7.592941E-4,4.269244405369597E-4,0,0.0,0,0.0023273606626337665
n555,領域,,領域,44,5,89.0,7.0,0.2864035087719298,0.3053999854153,0.00782859143763649,0.011219661,0.011219661,0.0014430274126722145,0,0.2,2,0.02826661744123052
n556,顕在,,顕在,9,2,16.0,7.0,0.25280681378242353,0.26755268723109393,1.9195525316219105E-4,0.0015045422,0.0015045422,7.261606590107738E-4,0,0.0,0,0.005413564448130686
n557,高位,,高位,41,2,13.0,6.0,0.3302984319676277,0.3532159264931104,0.002605103125324639,0.019003872,0.019003872,8.777933439838948E-4,0,0.0,0,0.04698425270595251
n558,髪,,髪,37,1,5.0,8.0,0.20330012453300125,0.20993765040472606,0.0,9.716544E-5,9.716544E-5,6.119877512698028E-4,0,0.0,0,8.332240379002152E-4
n559,研修,,研修,24,1,8.0,8.0,0.20816066305387312,0.2152756508422667,0.0,1.4256815E-4,1.4256815E-4,4.973660915544326E-4,0,0.0,0,9.998733211384547E-4
n560,例,,例,17,2,17.0,8.0,0.2103737113402062,0.21906767301101143,0.002605103125324639,1.201761E-4,1.201761E-4,0.001253492451089347,0,0.0,0,0.0014635725192146164
n561,就任,,就任,41,4,37.0,7.0,0.2804982817869416,0.3032305111937578,4.6794255095864204E-4,0.007225911,0.007225911,0.0012097493616670773,0,0.16666666666666666,1,0.021275606985850456
n562,役割,,役割,37,2,13.0,7.0,0.27061748860339824,0.28521111354189443,9.556040349797691E-6,0.005387447,0.005387447,5.954476273996675E-4,0,0.0,0,0.012819062717209555
n563,経由,,経由,34,1,5.0,7.0,0.23591040462427745,0.24593816086924739,0.0,9.491915E-4,9.491915E-4,4.475763211838784E-4,0,0.0,0,0.002560968545409451
n564,指定,,指定,34,1,6.0,7.0,0.2419414597999259,0.2539779771020192,0.0,0.0016372052,0.0016372052,4.049407390162998E-4,0,0.0,0,0.0042527292500471065
n565,準備,,準備,20,1,9.0,8.0,0.20273207078547034,0.2090151680886757,0.0,8.0962796E-5,8.0962796E-5,5.085487980856015E-4,0,0.0,0,8.177094857065607E-4
n566,そのため,,そのため,40,2,13.0,6.0,0.3140933140933141,0.33693210821848013,0.0,0.016709572,0.016709572,6.195803048250347E-4,0,1.0,1,0.0409748241159768
n567,不可能,,不可能,40,1,6.0,6.0,0.3139423076923077,0.3361664114344066,0.0,0.015739636,0.015739636,3.903212962500693E-4,0,0.0,0,0.03831606831204112
n568,判明,,判明,40,1,5.0,6.0,0.3139423076923077,0.3361664114344066,0.0,0.015739636,0.015739636,3.903212962500693E-4,0,0.0,0,0.03831606831204112
n569,前提,,前提,40,1,8.0,6.0,0.3139423076923077,0.3361664114344066,0.0,0.015739636,0.015739636,3.903212962500693E-4,0,0.0,0,0.03831606831204112
n570,否定,,否定,17,2,30.0,6.0,0.31515444015444016,0.33833588565594824,0.0,0.018137284,0.018137284,5.741046450427149E-4,0,1.0,1,0.044556299848058256
n571,困難,,困難,40,1,13.0,6.0,0.3139423076923077,0.3361664114344066,0.0,0.015739636,0.015739636,3.903212962500693E-4,0,0.0,0,0.03831606831204112
n572,容易,,容易,40,1,11.0,6.0,0.3139423076923077,0.3361664114344066,0.0,0.015739636,0.015739636,3.903212962500693E-4,0,0.0,0,0.03831606831204112
n573,想定,,想定,40,1,12.0,6.0,0.3139423076923077,0.3361664114344066,0.0,0.015739636,0.015739636,3.903212962500693E-4,0,0.0,0,0.03831606831204112
n574,意味,,意味,40,1,7.0,6.0,0.3139423076923077,0.3361664114344066,0.0,0.015739636,0.015739636,3.903212962500693E-4,0,0.0,0,0.03831606831204112
n575,懸念,,懸念,40,1,6.0,6.0,0.3139423076923077,0.3361664114344066,0.0,0.015739636,0.015739636,3.903212962500693E-4,0,0.0,0,0.03831606831204112
n576,期待,,期待,40,1,10.0,6.0,0.3139423076923077,0.3361664114344066,0.0,0.015739636,0.015739636,3.903212962500693E-4,0,0.0,0,0.03831606831204112
n577,決定,,決定,40,2,10.0,6.0,0.3153066151617576,0.33841245533435566,1.3346820501718655E-4,0.016468009,0.016468009,6.105557129565114E-4,0,0.0,0,0.04050064561677542
n578,目的,,目的,40,1,17.0,6.0,0.3139423076923077,0.3361664114344066,0.0,0.015739636,0.015739636,3.903212962500693E-4,0,0.0,0,0.03831606831204112
n579,自体,,自体,40,2,15.0,6.0,0.31439576311988443,0.3373149566105169,0.0,0.017119033,0.017119033,6.089272642678977E-4,0,1.0,1,0.04172775687103818
